id_str	from_user	text	created_at	time	geo_coordinates	user_lang	in_reply_to_user_id_str	in_reply_to_screen_name	from_user_id_str	in_reply_to_status_id_str	source	profile_image_url	user_followers_count	user_friends_count	user_location	status_url	entities_str
1163696693868556288	MatthewCoote	RT @RMIT_EU_CENTRE: 🗣️ Our next #SDG seminar is SDG 7: Affordable &amp; #CleanEnergy w/ Ron Boschma @UtrechtUni, Vanya Kumar @DELWP_Vic, Robyn Henderson @MBIEgovtnz, Moragh McKay Energy Innov Coop &amp; Bjorn Asheim @lunduniversity. Tues 27 Aug 12.30pm @RMIT. Register https://t.co/zR7qriIMCX @EUErasmusPlus	Tue Aug 20 06:18:06 +0000 2019	20/08/2019 07:18:06					20494945		<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	http://pbs.twimg.com/profile_images/1056413813895966721/evJsVJEt_normal.jpg	20164	19070	Earth	http://twitter.com/MatthewCoote/statuses/1163696693868556288	{"hashtags":[{"text":"SDG","indices":[32,36]},{"text":"CleanEnergy","indices":[72,84]}],"symbols":[],"user_mentions":[{"screen_name":"RMIT_EU_CENTRE","name":"EU Centre at RMIT","id":2608840453,"id_str":"2608840453","indices":[3,18]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[100,111]},{"screen_name":"DELWP_Vic","name":"DELWP Victoria","id":142878998,"id_str":"142878998","indices":[125,135]}],"urls":[]}
1163696693868556288	MatthewCoote	RT @RMIT_EU_CENTRE: 🗣️ Our next #SDG seminar is SDG 7: Affordable &amp; #CleanEnergy w/ Ron Boschma @UtrechtUni, Vanya Kumar @DELWP_Vic, Robyn Henderson @MBIEgovtnz, Moragh McKay Energy Innov Coop &amp; Bjorn Asheim @lunduniversity. Tues 27 Aug 12.30pm @RMIT. Register https://t.co/zR7qriIMCX @EUErasmusPlus	Tue Aug 20 06:18:06 +0000 2019	20/08/2019 07:18:06					20494945		<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	http://pbs.twimg.com/profile_images/1056413813895966721/evJsVJEt_normal.jpg	20164	19070	Earth	http://twitter.com/MatthewCoote/statuses/1163696693868556288	{"hashtags":[{"text":"SDG","indices":[32,36]},{"text":"CleanEnergy","indices":[72,84]}],"symbols":[],"user_mentions":[{"screen_name":"RMIT_EU_CENTRE","name":"EU Centre at RMIT","id":2608840453,"id_str":"2608840453","indices":[3,18]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[100,111]},{"screen_name":"DELWP_Vic","name":"DELWP Victoria","id":142878998,"id_str":"142878998","indices":[125,135]}],"urls":[]}
1163677576612786176	Kate_Seear	@iekenner @UtrechtUni Thanks so much and yes it sure is!	Tue Aug 20 05:02:09 +0000 2019	20/08/2019 06:02:09			201107943	iekenner	1461777931	1163591295958282240	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	http://pbs.twimg.com/profile_images/1108136826022187008/KZK_Opm8_normal.jpg	3013	2650	Melbourne, Australia	http://twitter.com/Kate_Seear/statuses/1163677576612786176	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"iekenner","name":"I.E. Kenner ❤️🏳️‍🌈❤️","id":201107943,"id_str":"201107943","indices":[0,9]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[10,21]}],"urls":[]}
1163676614246522880	Kate_Seear	@TraceyLeeHolmes @UtrechtUni Thanks Tracey! Pretty amazing all round.	Tue Aug 20 04:58:19 +0000 2019	20/08/2019 05:58:19			54958094	TraceyLeeHolmes	1461777931	1163562459120095234	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	http://pbs.twimg.com/profile_images/1108136826022187008/KZK_Opm8_normal.jpg	3013	2650	Melbourne, Australia	http://twitter.com/Kate_Seear/statuses/1163676614246522880	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"TraceyLeeHolmes","name":"Tracey Holmes","id":54958094,"id_str":"54958094","indices":[0,16]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[17,28]}],"urls":[]}
1163676614246522880	Kate_Seear	@TraceyLeeHolmes @UtrechtUni Thanks Tracey! Pretty amazing all round.	Tue Aug 20 04:58:19 +0000 2019	20/08/2019 05:58:19			54958094	TraceyLeeHolmes	1461777931	1163562459120095234	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	http://pbs.twimg.com/profile_images/1108136826022187008/KZK_Opm8_normal.jpg	3013	2650	Melbourne, Australia	http://twitter.com/Kate_Seear/statuses/1163676614246522880	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"TraceyLeeHolmes","name":"Tracey Holmes","id":54958094,"id_str":"54958094","indices":[0,16]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[17,28]}],"urls":[]}
1163637378000404481	suzannemfraser	RT @Kate_Seear: Super excited to be starting Professor Rosi Braidotti’s posthuman philosophy masterclass @UtrechtUni in The Netherlands today. What a beautiful setting! https://t.co/WcMWLNHpAB	Tue Aug 20 02:22:24 +0000 2019	20/08/2019 03:22:24					1727835200		<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	http://pbs.twimg.com/profile_images/1146140222654042112/IwyuWeDV_normal.jpg	687	142		http://twitter.com/suzannemfraser/statuses/1163637378000404481	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"Kate_Seear","name":"A/Prof Kate Seear","id":1461777931,"id_str":"1461777931","indices":[3,14]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[105,116]}],"urls":[]}
1163617923010899968	micahvandegrift	RT @jeroenbosman: We fully updated our (CC-BY) slide deck detailing Plan S and its options in an institutional context, in our case @UtrechtUni @UniUtrecht @cOAlitionS_OA  https://t.co/adF6WRGhz2 https://t.co/ie24lJFs5w	Tue Aug 20 01:05:06 +0000 2019	20/08/2019 02:05:06					19136693		<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	http://pbs.twimg.com/profile_images/1058083347979816962/tM1je8YC_normal.jpg	5355	5478	Raleigh, NC	http://twitter.com/micahvandegrift/statuses/1163617923010899968	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"jeroenbosman","name":"Jeroen Bosman","id":9104202,"id_str":"9104202","indices":[3,16]}],"urls":[]}
1163608221552037888	MarkPlackett1	RT @EHPonline: MOST READ RESEARCH last week: Associations of Combined Exposures to Surrounding Green, Air Pollution, and Road Traffic Noise with Cardiometabolic Diseases ➡️ https://t.co/QdIqxT3UhZ @UniUtrecht	Tue Aug 20 00:26:33 +0000 2019	20/08/2019 01:26:33					1579596458		<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	http://pbs.twimg.com/profile_images/378800000145293528/2e1ca65f88bf272a2c3cbd223ffb91bc_normal.jpeg	4250	4204		http://twitter.com/MarkPlackett1/statuses/1163608221552037888	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"EHPonline","name":"Environmental Health Perspectives","id":59266746,"id_str":"59266746","indices":[3,13]}],"urls":[]}
1163608221552037888	MarkPlackett1	RT @EHPonline: MOST READ RESEARCH last week: Associations of Combined Exposures to Surrounding Green, Air Pollution, and Road Traffic Noise with Cardiometabolic Diseases ➡️ https://t.co/QdIqxT3UhZ @UniUtrecht	Tue Aug 20 00:26:33 +0000 2019	20/08/2019 01:26:33					1579596458		<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	http://pbs.twimg.com/profile_images/378800000145293528/2e1ca65f88bf272a2c3cbd223ffb91bc_normal.jpeg	4250	4204		http://twitter.com/MarkPlackett1/statuses/1163608221552037888	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"EHPonline","name":"Environmental Health Perspectives","id":59266746,"id_str":"59266746","indices":[3,13]}],"urls":[]}
1163602287702376448	BruceWilson18	RT @RMIT_EU_CENTRE: 🗣️ Our next #SDG seminar is SDG 7: Affordable &amp; #CleanEnergy w/ Ron Boschma @UtrechtUni, Vanya Kumar @DELWP_Vic, Robyn Henderson @MBIEgovtnz, Moragh McKay Energy Innov Coop &amp; Bjorn Asheim @lunduniversity. Tues 27 Aug 12.30pm @RMIT. Register https://t.co/zR7qriIMCX @EUErasmusPlus	Tue Aug 20 00:02:58 +0000 2019	20/08/2019 01:02:58					625224335		<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	http://pbs.twimg.com/profile_images/618632115861651457/aasDPU-V_normal.jpg	273	178		http://twitter.com/BruceWilson18/statuses/1163602287702376448	{"hashtags":[{"text":"SDG","indices":[32,36]},{"text":"CleanEnergy","indices":[72,84]}],"symbols":[],"user_mentions":[{"screen_name":"RMIT_EU_CENTRE","name":"EU Centre at RMIT","id":2608840453,"id_str":"2608840453","indices":[3,18]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[100,111]},{"screen_name":"DELWP_Vic","name":"DELWP Victoria","id":142878998,"id_str":"142878998","indices":[125,135]}],"urls":[]}
1163591295958282240	iekenner	@Kate_Seear @UtrechtUni WOW!  I wondered what took you to Europe &amp; away from the Outer Sanctum 😭  I've LOVED your recent turns as host...(no offense to Emma, I also love her as host, but...you bring a LOT 🥰).  Enjoy it, Kate! What an opportunity.	Mon Aug 19 23:19:18 +0000 2019	20/08/2019 00:19:18			1461777931	Kate_Seear	201107943	1163334706672394240	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	http://pbs.twimg.com/profile_images/1137827671042215936/dmCoX3tR_normal.jpg	1217	1178	Gadigal Land	http://twitter.com/iekenner/statuses/1163591295958282240	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"Kate_Seear","name":"A/Prof Kate Seear","id":1461777931,"id_str":"1461777931","indices":[0,11]},{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[12,23]}],"urls":[]}
1163587562923069441	gardeur_mad	RT @ShanghaiRanking: Top Universities in Netherlands.   Academic Ranking of World Universities 2019! #Netherlands @UniUtrecht @univgroningen @erasmusuni @UniLeiden @Radboud_Uni @VUamsterdam @UvA_Amsterdam @tudelft @WUR @MaastrichtU https://t.co/vBgDWcN6Gc	Mon Aug 19 23:04:28 +0000 2019	20/08/2019 00:04:28					4871529627		<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	http://pbs.twimg.com/profile_images/806294018875392001/8AREtxRf_normal.jpg	96	131		http://twitter.com/gardeur_mad/statuses/1163587562923069441	{"hashtags":[{"text":"Netherlands","indices":[101,113]}],"symbols":[],"user_mentions":[{"screen_name":"ShanghaiRanking","name":"ShanghaiRanking","id":394503067,"id_str":"394503067","indices":[3,19]},{"screen_name":"UniUtrecht","name":"Universiteit Utrecht","id":33548291,"id_str":"33548291","indices":[114,125]}],"urls":[]}
1163585169829158912	RMIT_EU_CENTRE	🗣️ Our next #SDG seminar is SDG 7: Affordable &amp; #CleanEnergy w/ Ron Boschma @UtrechtUni, Vanya Kumar @DELWP_Vic, Robyn Henderson @MBIEgovtnz, Moragh McKay Energy Innov Coop &amp; Bjorn Asheim @lunduniversity. Tues 27 Aug 12.30pm @RMIT. Register https://t.co/zR7qriIMCX @EUErasmusPlus	Mon Aug 19 22:54:57 +0000 2019	19/08/2019 23:54:57					2608840453		<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	http://pbs.twimg.com/profile_images/613524198565150720/ZQHpLRz4_normal.jpg	8247	7993	RMIT Uni, Melbourne	http://twitter.com/RMIT_EU_CENTRE/statuses/1163585169829158912	{"hashtags":[{"text":"SDG","indices":[12,16]},{"text":"CleanEnergy","indices":[52,64]}],"symbols":[],"user_mentions":[{"screen_name":"UtrechtUni","name":"Utrecht University","id":33550981,"id_str":"33550981","indices":[80,91]},{"screen_name":"DELWP_Vic","name":"DELWP Victoria","id":142878998,"id_str":"142878998","indices":[105,115]},{"screen_name":"MBIEgovtnz","name":"MBIE","id":532682706,"id_str":"532682706","indices":[133,144]},{"screen_name":"lunduniversity","name":"Lund University","id":26267038,"id_str":"26267038","indices":[196,211]},{"screen_name":"RMIT","name":"RMIT University","id":6778812,"id_str":"6778812","indices":[233,238]},{"screen_name":"EUErasmusPlus","name":"Erasmus+","id":163770896,"id_str":"163770896","indices":[273,287]}],"urls":[{"url":"https://t.co/zR7qriIMCX","expanded_url":"https://www.eventbrite.com.au/e/sustainable-development-goal-7-affordable-clean-energy-tickets-68387285211","display_url":"eventbrite.com.au/e/sustainable-…","indices":[249,272]}]}
1163579748620087296	fry_mind	@chriszeeven @EenVandaag @HansClevers @UniUtrecht @WUR Het is een anti-wetenschap hetze van zogenaamde milieugroepen, die echte voortgang tegenhouden.	Mon Aug 19 22:33:24 +0000 2019	19/08/2019 23:33:24			405483278	chriszeeven	4241522056	1163435478378586112	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	http://pbs.twimg.com/profile_images/668022681569243136/dZJFawCM_normal.jpg	10	60		http://twitter.com/fry_mind/statuses/1163579748620087296	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"chriszeeven","name":"Chris Zeevenhooven","id":405483278,"id_str":"405483278","indices":[0,12]},{"screen_name":"EenVandaag","name":"EenVandaag","id":10572052,"id_str":"10572052","indices":[13,24]},{"screen_name":"HansClevers","name":"Hans Clevers","id":1503128660,"id_str":"1503128660","indices":[25,37]},{"screen_name":"UniUtrecht","name":"Universiteit Utrecht","id":33548291,"id_str":"33548291","indices":[38,49]},{"screen_name":"WUR","name":"Wageningen U&R","id":20045134,"id_str":"20045134","indices":[50,54]}],"urls":[]}
1163579748620087296	fry_mind	@chriszeeven @EenVandaag @HansClevers @UniUtrecht @WUR Het is een anti-wetenschap hetze van zogenaamde milieugroepen, die echte voortgang tegenhouden.	Mon Aug 19 22:33:24 +0000 2019	19/08/2019 23:33:24			405483278	chriszeeven	4241522056	1163435478378586112	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	http://pbs.twimg.com/profile_images/668022681569243136/dZJFawCM_normal.jpg	10	60		http://twitter.com/fry_mind/statuses/1163579748620087296	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"chriszeeven","name":"Chris Zeevenhooven","id":405483278,"id_str":"405483278","indices":[0,12]},{"screen_name":"EenVandaag","name":"EenVandaag","id":10572052,"id_str":"10572052","indices":[13,24]},{"screen_name":"HansClevers","name":"Hans Clevers","id":1503128660,"id_str":"1503128660","indices":[25,37]},{"screen_name":"UniUtrecht","name":"Universiteit Utrecht","id":33548291,"id_str":"33548291","indices":[38,49]},{"screen_name":"WUR","name":"Wageningen U&R","id":20045134,"id_str":"20045134","indices":[50,54]}],"urls":[]}
1163569413926379520	zantinge_henk	RT @EenVandaag: Een nieuwe grassoort helpt tegen klimaatverandering, maar van de Europese Unie mogen koeien het niet eten.   "Het lijkt me goed wanneer het hof opnieuw naar de zaak kijkt", zegt geneticus @HansClevers van de Universiteit Utrecht (@UniUtrecht).  https://t.co/hkei9WNFzF	Mon Aug 19 21:52:21 +0000 2019	19/08/2019 22:52:21					933704431744503809		<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png	108	151		http://twitter.com/zantinge_henk/statuses/1163569413926379520	{"hashtags":[],"symbols":[],"user_mentions":[{"screen_name":"EenVandaag","name":"EenVandaag","id":10572052,"id_str":"10572052","indices":[3,14]}],"urls":[]}
